recipe_id,ingredient_id,ingredient_index,qty_value,unit,portion_factor,ingredient_line_raw,parse_status,review_reason,std_unit,actual_measure,standard_unit,measure_only
15,3,2,,,1.0,12 African bird’s eye chiles or 12 small habanero chiles,review,long_base_phrase;contains_conjunction,12 African bird’s eye chiles or 12 small habanero chiles,,12 African bird’s eye chiles or 12 small habanero chiles,
15,655,3,,,1.0,"1 small yellow or red bell pepper, roughly chopped",review,contains_conjunction,"1 small yellow or red bell pepper, roughly chopped",,"1 small yellow or red bell pepper, roughly chopped",1 small
15,251,4,,,1.0,"2 cloves garlic, roughly chopped",ok,,"2 cloves garlic, roughly chopped",,"2 cloves garlic, roughly chopped",2 cloves
15,399,5,,,1.0,"1 small onion, roughly chopped",ok,,"1 small onion, roughly chopped",,"1 small onion, roughly chopped",1 small
15,597,6,,,1.0,"1 large tomato, roughly chopped",ok,,"1 large tomato, roughly chopped",,"1 large tomato, roughly chopped",1 large
15,397,7,,,1.0,¼ cup (60 ml) olive oil,ok,,¼ cup (60 ml) olive oil,60 ml,¼ cup olive oil,¼ cup
15,522,8,,,1.0,"Salt, to taste",ok,,"Salt, to taste",,"Salt, to taste",
16,274,1,,,1.0,4 large green or ripe plantains,review,contains_conjunction,4 large green or ripe plantains,,4 large green or ripe plantains,4 large
16,411,2,,,1.0,1 tbsp (8 g) smoked paprika,ok,,1 tablespoon (8 g) smoked paprika,8 g,1 tablespoon smoked paprika,1 tablespoon
16,522,3,,,1.0,"2 pinches of salt, divided",ok,,"2 pinches of salt, divided",,"2 pinches of salt, divided",
16,618,4,,,1.0,"Vegetable oil, for frying",ok,,"Vegetable oil, for frying",,"Vegetable oil, for frying",
17,171,2,,,1.0,"1 lb (450 g) frozen cod fillets, thawed",ok,,"1 lb (450 g) frozen cod fillets, thawed",450 g,"1 lb frozen cod fillets, thawed",
17,625,3,,,1.0,2 tbsp (30 ml) water,ok,,2 tablespoon (30 ml) water,30 ml,2 tablespoon water,2 tablespoon
17,634,4,,,1.0,1 slice white bread,ok,,1 slice white bread,,1 slice white bread,
17,522,5,,,1.0,1 tsp salt,ok,,1 teaspoon salt,,1 teaspoon salt,1 teaspoon
17,63,6,,,1.0,½ tsp black pepper,ok,,½ teaspoon black pepper,,½ teaspoon black pepper,½ teaspoon
17,209,7,,,1.0,2 large eggs,ok,,2 large eggs,,2 large eggs,2 large
17,251,8,,,1.0,4 cloves garlic,ok,,4 cloves garlic,,4 cloves garlic,4 cloves
17,532,9,,,1.0,"1 scallion, finely chopped",ok,,"1 scallion, finely chopped",,"1 scallion, finely chopped",
17,308,10,,,1.0,"1 small jalapeño, finely chopped",ok,,"1 small jalapeño, finely chopped",,"1 small jalapeño, finely chopped",1 small
17,415,11,,,1.0,2 tbsp (6 g) chopped fresh parsley,ok,,2 tablespoon (6 g) chopped fresh parsley,6 g,2 tablespoon chopped fresh parsley,2 tablespoon
17,10,12,,,1.0,½ cup (63 g) all-purpose flour,ok,,½ cup (63 g) all-purpose flour,63 g,½ cup all-purpose flour,½ cup
17,618,13,,,1.0,"Vegetable oil, for frying",ok,,"Vegetable oil, for frying",,"Vegetable oil, for frying",
17,615,14,,,1.0,2 tbsp (30 ml) vegetable oil,ok,,2 tablespoon (30 ml) vegetable oil,30 ml,2 tablespoon vegetable oil,2 tablespoon
17,532,15,,,1.0,"2 scallions, minced",ok,,"2 scallions, minced",,"2 scallions, minced",
17,597,16,,,1.0,"2 medium tomatoes, roughly chopped",ok,,"2 medium tomatoes, roughly chopped",,"2 medium tomatoes, roughly chopped",2 medium
17,489,17,,,1.0,"1 medium red bell pepper, roughly chopped",ok,,"1 medium red bell pepper, roughly chopped",,"1 medium red bell pepper, roughly chopped",1 medium
17,312,18,,,1.0,"1 small jalapeño, seeded and roughly chopped",review,contains_conjunction,"1 small jalapeño, seeded and roughly chopped",,"1 small jalapeño, seeded and roughly chopped",1 small
17,625,19,,,1.0,½ cup (120 ml) water,ok,,½ cup (120 ml) water,120 ml,½ cup water,½ cup
17,522,20,,,1.0,"Salt, to taste",ok,,"Salt, to taste",,"Salt, to taste",
17,416,21,,,1.0,"Fresh parsley, for garnish",ok,,"Fresh parsley, for garnish",,"Fresh parsley, for garnish",
18,405,1,,,1.0,"4 large overly ripe plantains, peeled",ok,,"4 large overly ripe plantains, peeled",,"4 large overly ripe plantains, peeled",4 large
18,187,2,,,1.0,1 cup (170 g) cornmeal,ok,,1 cup (170 g) cornmeal,170 g,1 cup cornmeal,1 cup
18,364,3,,,1.0,4 tbsp (60 ml) milk,ok,,4 tablespoon (60 ml) milk,60 ml,4 tablespoon milk,4 tablespoon
18,522,4,,,1.0,1 tsp salt,ok,,1 teaspoon salt,,1 teaspoon salt,1 teaspoon
18,253,5,,,1.0,1 tsp garlic powder,ok,,1 teaspoon garlic powder,,1 teaspoon garlic powder,1 teaspoon
18,260,6,,,1.0,1 tsp grated fresh ginger,ok,,1 teaspoon grated fresh ginger,,1 teaspoon grated fresh ginger,1 teaspoon
18,127,7,,,1.0,1 tsp cayenne pepper,ok,,1 teaspoon cayenne pepper,,1 teaspoon cayenne pepper,1 teaspoon
18,532,8,,,1.0,"2 scallions, roughly chopped",ok,,"2 scallions, roughly chopped",,"2 scallions, roughly chopped",
18,109,9,,,1.0,3 tbsp (45 ml) canola oil,ok,,3 tablespoon (45 ml) canola oil,45 ml,3 tablespoon canola oil,3 tablespoon
19,10,1,,,1.0,3 cups (375 g) all-purpose flour,ok,,3 cups (375 g) all-purpose flour,375 g,3 cups all-purpose flour,3 cups
19,26,2,,,1.0,1 tsp baking powder,ok,,1 teaspoon baking powder,,1 teaspoon baking powder,1 teaspoon
19,6,3,,,1.0,½ tsp African nutmeg (ehuru),ok,,½ teaspoon African nutmeg (ehuru),ehuru,½ teaspoon African nutmeg,½ teaspoon
19,577,4,,,1.0,¾ cup (144 g) sugar,ok,,¾ cup (144 g) sugar,144 g,¾ cup sugar,¾ cup
19,354,5,,,1.0,"½ cup (115 g) margarine, cut into pieces",ok,,"½ cup (115 g) margarine, cut into pieces",115 g,"½ cup margarine, cut into pieces",½ cup
19,364,6,,,1.0,⅓ cup (80 ml) milk,ok,,⅓ cup (80 ml) milk,80 ml,⅓ cup milk,
19,616,7,,,1.0,"Vegetable oil, as needed",ok,,"Vegetable oil, as needed",,"Vegetable oil, as needed",
20,615,1,,,1.0,2 tbsp (30 ml) vegetable oil,ok,,2 tablespoon (30 ml) vegetable oil,30 ml,2 tablespoon vegetable oil,2 tablespoon
20,399,2,,,1.0,"1 medium onion, diced",ok,,"1 medium onion, diced",,"1 medium onion, diced",1 medium
20,39,3,,,1.0,1 lb (450 g) ground beef,ok,,1 lb (450 g) ground beef,450 g,1 lb ground beef,
20,45,4,,,1.0,2 beef bouillon cubes,ok,,2 beef bouillon cubes,,2 beef bouillon cubes,
20,591,5,,,1.0,1 tsp dried thyme,ok,,1 teaspoon dried thyme,,1 teaspoon dried thyme,1 teaspoon
20,625,6,,,1.0,"1⅓ cups (320 ml) water, divided",ok,,"1⅓ cups (320 ml) water, divided",320 ml,"1⅓ cups water, divided",
20,520,7,,,1.0,"2 medium russet potatoes, chopped into bite-size pieces",ok,,"2 medium russet potatoes, chopped into bite-size pieces",,"2 medium russet potatoes, chopped into bite-size pieces",2 medium
20,121,8,,,1.0,"2 medium carrots, chopped into bite-size pieces",ok,,"2 medium carrots, chopped into bite-size pieces",,"2 medium carrots, chopped into bite-size pieces",2 medium
20,10,9,,,1.0,2 tbsp (16 g) all-purpose flour,ok,,2 tablespoon (16 g) all-purpose flour,16 g,2 tablespoon all-purpose flour,2 tablespoon
20,523,10,,,1.0,"Salt, as needed",ok,,"Salt, as needed",,"Salt, as needed",
20,10,11,,,1.0,8 cups (1 kg) all-purpose flour,ok,,8 cups (1 kg) all-purpose flour,1 kg,8 cups all-purpose flour,8 cups
20,26,12,,,1.0,2 tsp (8 g) baking powder,ok,,2 teaspoon (8 g) baking powder,8 g,2 teaspoon baking powder,2 teaspoon
20,522,13,,,1.0,Pinch of salt,ok,,Pinch of salt,,Pinch of salt,
20,172,14,,,1.0,"1 lb (450 g) cold margarine, cut into tiny pieces",ok,,"1 lb (450 g) cold margarine, cut into tiny pieces",450 g,"1 lb cold margarine, cut into tiny pieces",
20,304,15,,,1.0,½ cup (120 ml) ice-cold water,ok,,½ cup (120 ml) ice-cold water,120 ml,½ cup ice-cold water,½ cup
20,209,16,,,1.0,"1 large egg, beaten",ok,,"1 large egg, beaten",,"1 large egg, beaten",1 large
21,445,1,,,1.0,1 lb (450 g) ground pork sausage,ok,,1 lb (450 g) ground pork sausage,450 g,1 lb ground pork sausage,
21,591,2,,,1.0,½ tsp dried thyme,ok,,½ teaspoon dried thyme,,½ teaspoon dried thyme,½ teaspoon
21,517,3,,,1.0,½ tsp dried rosemary,ok,,½ teaspoon dried rosemary,,½ teaspoon dried rosemary,½ teaspoon
21,127,4,,,1.0,½ tsp cayenne pepper,ok,,½ teaspoon cayenne pepper,,½ teaspoon cayenne pepper,½ teaspoon
21,63,5,,,1.0,½ tsp black pepper,ok,,½ teaspoon black pepper,,½ teaspoon black pepper,½ teaspoon
21,522,6,,,1.0,½ tsp salt,ok,,½ teaspoon salt,,½ teaspoon salt,½ teaspoon
21,38,7,,,1.0,1 beef bouillon cube,ok,,1 beef bouillon cube,,1 beef bouillon cube,
21,10,8,,,1.0,⅓ cup (42 g) all-purpose flour,ok,,⅓ cup (42 g) all-purpose flour,42 g,⅓ cup all-purpose flour,
21,410,9,,,1.0,½ cup (60 g) panko breadcrumbs,ok,,½ cup (60 g) panko breadcrumbs,60 g,½ cup panko breadcrumbs,½ cup
21,209,10,,,1.0,"2 large eggs, beaten",ok,,"2 large eggs, beaten",,"2 large eggs, beaten",2 large
21,287,11,,,1.0,"8 medium hard-boiled eggs, peeled",ok,,"8 medium hard-boiled eggs, peeled",,"8 medium hard-boiled eggs, peeled",8 medium
21,616,12,,,1.0,"Vegetable oil, as needed",ok,,"Vegetable oil, as needed",,"Vegetable oil, as needed",
22,123,1,,,1.0,"2 large carrots, peeled and shredded",review,contains_conjunction,"2 large carrots, peeled and shredded",,"2 large carrots, peeled and shredded",2 large
22,291,2,,,1.0,"½ large head lettuce, shredded or finely chopped",review,contains_conjunction,"½ large head lettuce, shredded or finely chopped",,"½ large head lettuce, shredded or finely chopped",½ large
22,290,3,,,1.0,"½ large head green cabbage, shredded or finely chopped",review,contains_conjunction,"½ large head green cabbage, shredded or finely chopped",,"½ large head green cabbage, shredded or finely chopped",½ large
22,597,4,,,1.0,"1 large tomato, roughly chopped",ok,,"1 large tomato, roughly chopped",,"1 large tomato, roughly chopped",1 large
22,196,5,,,1.0,"1 medium cucumber, roughly chopped",ok,,"1 medium cucumber, roughly chopped",,"1 medium cucumber, roughly chopped",1 medium
22,497,6,,,1.0,"1 large red onion, thinly sliced",ok,,"1 large red onion, thinly sliced",,"1 large red onion, thinly sliced",1 large
22,296,7,,,1.0,½ (14-oz [392-g]) can Heinz brand baked beans,ok,,½ (14-oz [392-g]) can Heinz brand baked beans,14-oz [392-g],½ can Heinz brand baked beans,½ can
22,578,8,,,1.0,"½ (15-oz [420-g]) can sweet corn, drained",ok,,"½ (15-oz [420-g]) can sweet corn, drained",15-oz [420-g],"½ can sweet corn, drained",½ can
22,287,9,,,1.0,"2 large hard-boiled eggs, peeled and sliced",review,contains_conjunction,"2 large hard-boiled eggs, peeled and sliced",,"2 large hard-boiled eggs, peeled and sliced",2 large
22,297,10,,,1.0,"Heinz Salad Cream, for serving",ok,,"Heinz Salad Cream, for serving",,"Heinz Salad Cream, for serving",
23,69,1,,,1.0,1 cup (151 g) dried black-eyed peas,ok,,1 cup (151 g) dried black-eyed peas,151 g,1 cup dried black-eyed peas,1 cup
23,625,2,,,1.0,¼ cup (60 ml) water,ok,,¼ cup (60 ml) water,60 ml,¼ cup water,¼ cup
23,489,3,,,1.0,"1 medium red bell pepper, roughly chopped",ok,,"1 medium red bell pepper, roughly chopped",,"1 medium red bell pepper, roughly chopped",1 medium
23,282,4,,,1.0,"1 small habanero chile, stem removed",ok,,"1 small habanero chile, stem removed",,"1 small habanero chile, stem removed",1 small
23,399,5,,,1.0,"1 small onion, roughly chopped",ok,,"1 small onion, roughly chopped",,"1 small onion, roughly chopped",1 small
23,522,6,,,1.0,"Salt, to taste",ok,,"Salt, to taste",,"Salt, to taste",
23,618,7,,,1.0,"Vegetable oil, for frying",ok,,"Vegetable oil, for frying",,"Vegetable oil, for frying",
23,88,8,,,1.0,"Bread, for serving",ok,,"Bread, for serving",,"Bread, for serving",
24,69,1,,,1.0,1 cup (151 g) dried black-eyed peas,ok,,1 cup (151 g) dried black-eyed peas,151 g,1 cup dried black-eyed peas,1 cup
24,399,2,,,1.0,½ cup (76 g) roughly chopped onion,ok,,½ cup (76 g) roughly chopped onion,76 g,½ cup roughly chopped onion,½ cup
24,489,3,,,1.0,½ large red bell pepper,ok,,½ large red bell pepper,,½ large red bell pepper,½ large
24,282,4,,,1.0,"1 small habanero chile, stem removed",ok,,"1 small habanero chile, stem removed",,"1 small habanero chile, stem removed",1 small
24,133,5,,,1.0,1 chicken bouillon cube,ok,,1 chicken bouillon cube,,1 chicken bouillon cube,
24,522,6,,,1.0,2 tsp (10 g) salt,ok,,2 teaspoon (10 g) salt,10 g,2 teaspoon salt,2 teaspoon
24,409,7,,,1.0,2 tbsp (30 ml) palm oil,ok,,2 tablespoon (30 ml) palm oil,30 ml,2 tablespoon palm oil,2 tablespoon
24,615,8,,,1.0,¼ cup (60 ml) vegetable oil,ok,,¼ cup (60 ml) vegetable oil,60 ml,¼ cup vegetable oil,¼ cup
24,127,9,,,1.0,1 tsp cayenne pepper,ok,,1 teaspoon cayenne pepper,,1 teaspoon cayenne pepper,1 teaspoon
24,191,10,,,1.0,2 tbsp (12 g) ground crayfish,ok,,2 tablespoon (12 g) ground crayfish,12 g,2 tablespoon ground crayfish,2 tablespoon
24,287,11,,,1.0,"3 large hard-boiled eggs, peeled and halved",review,contains_conjunction,"3 large hard-boiled eggs, peeled and halved",,"3 large hard-boiled eggs, peeled and halved",3 large
24,185,12,,,1.0,1 cup (230 g) canned corned beef,ok,,1 cup (230 g) canned corned beef,230 g,1 cup canned corned beef,1 cup
25,409,1,,,1.0,¾ cup (180 ml) palm oil,ok,,¾ cup (180 ml) palm oil,180 ml,¾ cup palm oil,¾ cup
25,184,2,,,1.0,4 cups (577 g) fresh corn kernels,ok,,4 cups (577 g) fresh corn kernels,577 g,4 cups fresh corn kernels,4 cups
25,399,3,,,1.0,"½ large onion, finely chopped",ok,,"½ large onion, finely chopped",,"½ large onion, finely chopped",½ large
25,282,4,,,1.0,"1 small habanero chile, stem removed",ok,,"1 small habanero chile, stem removed",,"1 small habanero chile, stem removed",1 small
25,625,5,,,1.0,"¾ cup (180 ml) water, divided",ok,,"¾ cup (180 ml) water, divided",180 ml,"¾ cup water, divided",¾ cup
25,652,6,,,1.0,1 cup (170 g) yellow cornmeal,ok,,1 cup (170 g) yellow cornmeal,170 g,1 cup yellow cornmeal,1 cup
25,522,7,,,1.0,2 tsp (10 g) salt,ok,,2 teaspoon (10 g) salt,10 g,2 teaspoon salt,2 teaspoon
25,147,8,,,1.0,1 chicken or vegetable bouillon cube,review,contains_conjunction,1 chicken or vegetable bouillon cube,,1 chicken or vegetable bouillon cube,
25,344,9,,,1.0,"4 cups (120 g) loosely packed spinach, roughly chopped",ok,,"4 cups (120 g) loosely packed spinach, roughly chopped",120 g,"4 cups loosely packed spinach, roughly chopped",4 cups
25,30,10,,,1.0,"6 large banana leaves, soaked in hot water to soften and rinsed thoroughly (see note)",review,long_base_phrase;long_raw_phrase;contains_conjunction,"6 large banana leaves, soaked in hot water to soften and rinsed thoroughly (see note)",see note,"6 large banana leaves, soaked in hot water to soften and rinsed thoroughly",6 large
26,647,1,,,1.0,½ a medium yam,ok,,½ a medium yam,,½ a medium yam,
26,10,2,,,1.0,2 tbsp (16 g) all-purpose flour,ok,,2 tablespoon (16 g) all-purpose flour,16 g,2 tablespoon all-purpose flour,2 tablespoon
26,625,3,,,1.0,2 tbsp (30 ml) water,ok,,2 tablespoon (30 ml) water,30 ml,2 tablespoon water,2 tablespoon
26,209,4,,,1.0,1 large egg,ok,,1 large egg,,1 large egg,1 large
26,523,5,,,1.0,"Salt, as needed",ok,,"Salt, as needed",,"Salt, as needed",
26,616,6,,,1.0,"Vegetable oil, as needed",ok,,"Vegetable oil, as needed",,"Vegetable oil, as needed",
26,428,7,,,1.0,"Pili Pili , for serving",ok,,"Pili Pili , for serving",,"Pili Pili , for serving",
27,408,1,,,1.0,1 (¼-oz [7-g]) packet active dry yeast,ok,,1 (¼-oz [7-g]) packet active dry yeast,¼-oz [7-g],1 packet active dry yeast,
27,575,2,,,1.0,1 cup (192 g) granulated sugar,ok,,1 cup (192 g) granulated sugar,192 g,1 cup granulated sugar,1 cup
27,611,3,,,1.0,1 tsp vanilla extract,ok,,1 teaspoon vanilla extract,,1 teaspoon vanilla extract,1 teaspoon
27,389,4,,,1.0,¼ tsp ground nutmeg,ok,,¼ teaspoon ground nutmeg,,¼ teaspoon ground nutmeg,¼ teaspoon
27,522,5,,,1.0,1 tsp salt,ok,,1 teaspoon salt,,1 teaspoon salt,1 teaspoon
27,621,6,,,1.0,2 cups (480 ml) warm water,ok,,2 cups (480 ml) warm water,480 ml,2 cups warm water,2 cups
27,10,7,,,1.0,3½ cups (438 g) all-purpose flour,ok,,3½ cups (438 g) all-purpose flour,438 g,3½ cups all-purpose flour,
27,616,8,,,1.0,"Vegetable oil, as needed",ok,,"Vegetable oil, as needed",,"Vegetable oil, as needed",
27,576,9,,,1.0,"Powdered sugar, optional",ok,,"Powdered sugar, optional",,"Powdered sugar, optional",
28,475,1,,,1.0,8 oz (224 g) raw organic tigernuts,ok,,8 oz (224 g) raw organic tigernuts,224 g,8 oz raw organic tigernuts,
28,162,2,,,1.0,1 (2- to 4-inch [6- to 10-cm]) cinnamon stick,ok,,1 (2- to 4-inch [6- to 10-cm]) cinnamon stick,2- to 4-inch [6- to 10-cm],1 cinnamon stick,
28,621,3,,,1.0,4 cups (960 ml) warm water,ok,,4 cups (960 ml) warm water,960 ml,4 cups warm water,4 cups
28,118,4,,,1.0,3 cardamom pods,ok,,3 cardamom pods,,3 cardamom pods,
28,404,5,,,1.0,½ cup (110 g) organic jaggery,ok,,½ cup (110 g) organic jaggery,110 g,½ cup organic jaggery,½ cup
29,145,1,,,1.0,2½ lb (1.1 kg) chicken thighs,ok,,2½ lb (1.1 kg) chicken thighs,1.1 kg,2½ lb chicken thighs,
29,526,2,,,1.0,"Salt and black pepper, as needed",review,mixed_seasoning;contains_conjunction,"Salt and black pepper, as needed",,"Salt and black pepper, as needed",
29,99,3,,,1.0,3 tbsp (42 g) butter,ok,,3 tablespoon (42 g) butter,42 g,3 tablespoon butter,3 tablespoon
29,399,4,,,1.0,"2 medium onions, thinly sliced",ok,,"2 medium onions, thinly sliced",,"2 medium onions, thinly sliced",2 medium
29,109,5,,,1.0,¼ cup (60 ml) canola oil,ok,,¼ cup (60 ml) canola oil,60 ml,¼ cup canola oil,¼ cup
29,251,6,,,1.0,1 tbsp (9 g) roughly chopped garlic,ok,,1 tablespoon (9 g) roughly chopped garlic,9 g,1 tablespoon roughly chopped garlic,1 tablespoon
29,260,7,,,1.0,1 tsp minced fresh ginger,ok,,1 teaspoon minced fresh ginger,,1 teaspoon minced fresh ginger,1 teaspoon
29,412,8,,,1.0,½ tbsp (4 g) paprika,ok,,½ tablespoon (4 g) paprika,4 g,½ tablespoon paprika,½ tablespoon
29,53,9,,,1.0,2 tbsp (16 g) Berbere Spice Mix,ok,,2 tablespoon (16 g) Berbere Spice Mix,16 g,2 tablespoon Berbere Spice Mix,2 tablespoon
29,625,10,,,1.0,3 cups (720 g) water,ok,,3 cups (720 g) water,720 g,3 cups water,3 cups
29,598,11,,,1.0,1 tbsp (10 g) tomato paste,ok,,1 tablespoon (10 g) tomato paste,10 g,1 tablespoon tomato paste,1 tablespoon
29,559,12,,,1.0,"6 large soft-boiled eggs, peeled",ok,,"6 large soft-boiled eggs, peeled",,"6 large soft-boiled eggs, peeled",6 large
29,510,13,,,1.0,"Rice or Injera , for serving",review,contains_conjunction,"Rice or Injera , for serving",,"Rice or Injera , for serving",
30,182,1,,,1.0,1 tsp coriander seeds,ok,,1 teaspoon coriander seeds,,1 teaspoon coriander seeds,1 teaspoon
30,119,2,,,1.0,1 tsp cardamom seeds,ok,,1 teaspoon cardamom seeds,,1 teaspoon cardamom seeds,1 teaspoon
30,225,3,,,1.0,1 tsp fenugreek seeds,ok,,1 teaspoon fenugreek seeds,,1 teaspoon fenugreek seeds,1 teaspoon
30,411,4,,,1.0,3 tbsp (24 g) smoked paprika,ok,,3 tablespoon (24 g) smoked paprika,24 g,3 tablespoon smoked paprika,3 tablespoon
30,127,5,,,1.0,1 tbsp (8 g) cayenne pepper,ok,,1 tablespoon (8 g) cayenne pepper,8 g,1 tablespoon cayenne pepper,1 tablespoon
30,197,6,,,1.0,2 tsp (6 g) ground cumin,ok,,2 teaspoon (6 g) ground cumin,6 g,2 teaspoon ground cumin,2 teaspoon
30,604,7,,,1.0,1 tsp ground turmeric,ok,,1 teaspoon ground turmeric,,1 teaspoon ground turmeric,1 teaspoon
30,65,8,,,1.0,1 tsp freshly ground black peppercorns,ok,,1 teaspoon freshly ground black peppercorns,,1 teaspoon freshly ground black peppercorns,1 teaspoon
30,16,10,,,1.0,½ tsp ground allspice,ok,,½ teaspoon ground allspice,,½ teaspoon ground allspice,½ teaspoon
30,261,11,,,1.0,½ tsp ground ginger,ok,,½ teaspoon ground ginger,,½ teaspoon ground ginger,½ teaspoon
30,160,12,,,1.0,½ tsp ground cinnamon,ok,,½ teaspoon ground cinnamon,,½ teaspoon ground cinnamon,½ teaspoon
30,522,13,,,1.0,1 tsp salt,ok,,1 teaspoon salt,,1 teaspoon salt,1 teaspoon
30,397,14,,,1.0,2 tbsp (30 ml) olive oil,ok,,2 tablespoon (30 ml) olive oil,30 ml,2 tablespoon olive oil,2 tablespoon
30,399,15,,,1.0,"1 large onion, diced",ok,,"1 large onion, diced",,"1 large onion, diced",1 large
30,53,16,,,1.0,3 tbsp (24 g) Berbere Spice Mix,ok,,3 tablespoon (24 g) Berbere Spice Mix,24 g,3 tablespoon Berbere Spice Mix,3 tablespoon
30,597,17,,,1.0,"4 large tomatoes, diced",ok,,"4 large tomatoes, diced",,"4 large tomatoes, diced",4 large
30,598,18,,,1.0,1 tbsp (10 g) tomato paste,ok,,1 tablespoon (10 g) tomato paste,10 g,1 tablespoon tomato paste,1 tablespoon
30,260,19,,,1.0,½ tsp minced fresh ginger,ok,,½ teaspoon minced fresh ginger,,½ teaspoon minced fresh ginger,½ teaspoon
30,202,20,,,1.0,1 tsp curry powder,ok,,1 teaspoon curry powder,,1 teaspoon curry powder,1 teaspoon
30,496,22,,,1.0,"1½ cups (302 g) red lentils, washed and drained",review,contains_conjunction,"1½ cups (302 g) red lentils, washed and drained",302 g,"1½ cups red lentils, washed and drained",
30,166,23,,,1.0,2 cups (480 ml) coconut milk,ok,,2 cups (480 ml) coconut milk,480 ml,2 cups coconut milk,2 cups
30,525,24,,,1.0,"Salt and black pepper, to taste",review,mixed_seasoning;contains_conjunction,"Salt and black pepper, to taste",,"Salt and black pepper, to taste",
30,24,25,,,1.0,"Aunty Bernie’s Chapati or rice, for serving",review,contains_conjunction,"Aunty Bernie’s Chapati or rice, for serving",,"Aunty Bernie’s Chapati or rice, for serving",
