source,recipe_url,recipe_id,recipe_title,servings_raw,ingredient_index,ingredient_section,ingredient_line_raw,qty_raw,qty_value,unit,ingredient_name,ingredient_item,ingredient_notes,method_text,instructions,cooking_method_tags,method_keywords,source_chapter,page_num,country,common_name,description
africa_recipes_scrape_single_table.csv,,45,NORTH AFRICAN MEATBALLS,MAKES 4 TO 6 SERVINGS,2,MEATBALLS,"2 slices stale white bread, crusts removed and torn into pieces",,,,,,,"To make the meatballs, combine the ground beef, bread, egg, cumin, paprika, cinnamon, cardamom, coriander, salt and black pepper in a large bowl. Make sure the mixture is well combined, then roll the meat into golf ball–size balls. Heat the oil in a large skillet over medium-high heat. Brown the meatballs just until they have formed a dark crust on the bottom, about 6 minutes. Continue to brown the meatballs for 5 minutes, turning occasionally to brown all sides. Transfer the meatballs to a plate and set it aside. To make the sauce, heat the oil in the skillet. Add the garlic and sauté for 1 minute. Add the onion and sauté for 5 minutes. Add the ginger, cumin, paprika, cinnamon sticks and brown sugar. Transfer the meatballs (along with any juices) back to the skillet. Toss the meatballs so that they are coated in the spices. Add the tomatoes with their juices, currants and chicken stock. Season with salt and black pepper and stir to combine. Reduce the heat to medium, cover the skillet and simmer for 20 minutes. Serve with basmati rice or couscous. These can also be eaten on their own.",,,sauté; simmer; stir,OEBPS/ch48.xhtml,,,,
africa_recipes_scrape_single_table.csv,,45,NORTH AFRICAN MEATBALLS,MAKES 4 TO 6 SERVINGS,3,MEATBALLS,1 large egg,,,,,,,"To make the meatballs, combine the ground beef, bread, egg, cumin, paprika, cinnamon, cardamom, coriander, salt and black pepper in a large bowl. Make sure the mixture is well combined, then roll the meat into golf ball–size balls. Heat the oil in a large skillet over medium-high heat. Brown the meatballs just until they have formed a dark crust on the bottom, about 6 minutes. Continue to brown the meatballs for 5 minutes, turning occasionally to brown all sides. Transfer the meatballs to a plate and set it aside. To make the sauce, heat the oil in the skillet. Add the garlic and sauté for 1 minute. Add the onion and sauté for 5 minutes. Add the ginger, cumin, paprika, cinnamon sticks and brown sugar. Transfer the meatballs (along with any juices) back to the skillet. Toss the meatballs so that they are coated in the spices. Add the tomatoes with their juices, currants and chicken stock. Season with salt and black pepper and stir to combine. Reduce the heat to medium, cover the skillet and simmer for 20 minutes. Serve with basmati rice or couscous. These can also be eaten on their own.",,,sauté; simmer; stir,OEBPS/ch48.xhtml,,,,
africa_recipes_scrape_single_table.csv,,45,NORTH AFRICAN MEATBALLS,MAKES 4 TO 6 SERVINGS,4,MEATBALLS,1 tsp ground cumin,,,,,,,"To make the meatballs, combine the ground beef, bread, egg, cumin, paprika, cinnamon, cardamom, coriander, salt and black pepper in a large bowl. Make sure the mixture is well combined, then roll the meat into golf ball–size balls. Heat the oil in a large skillet over medium-high heat. Brown the meatballs just until they have formed a dark crust on the bottom, about 6 minutes. Continue to brown the meatballs for 5 minutes, turning occasionally to brown all sides. Transfer the meatballs to a plate and set it aside. To make the sauce, heat the oil in the skillet. Add the garlic and sauté for 1 minute. Add the onion and sauté for 5 minutes. Add the ginger, cumin, paprika, cinnamon sticks and brown sugar. Transfer the meatballs (along with any juices) back to the skillet. Toss the meatballs so that they are coated in the spices. Add the tomatoes with their juices, currants and chicken stock. Season with salt and black pepper and stir to combine. Reduce the heat to medium, cover the skillet and simmer for 20 minutes. Serve with basmati rice or couscous. These can also be eaten on their own.",,,sauté; simmer; stir,OEBPS/ch48.xhtml,,,,
africa_recipes_scrape_single_table.csv,,45,NORTH AFRICAN MEATBALLS,MAKES 4 TO 6 SERVINGS,5,MEATBALLS,1 tsp paprika,,,,,,,"To make the meatballs, combine the ground beef, bread, egg, cumin, paprika, cinnamon, cardamom, coriander, salt and black pepper in a large bowl. Make sure the mixture is well combined, then roll the meat into golf ball–size balls. Heat the oil in a large skillet over medium-high heat. Brown the meatballs just until they have formed a dark crust on the bottom, about 6 minutes. Continue to brown the meatballs for 5 minutes, turning occasionally to brown all sides. Transfer the meatballs to a plate and set it aside. To make the sauce, heat the oil in the skillet. Add the garlic and sauté for 1 minute. Add the onion and sauté for 5 minutes. Add the ginger, cumin, paprika, cinnamon sticks and brown sugar. Transfer the meatballs (along with any juices) back to the skillet. Toss the meatballs so that they are coated in the spices. Add the tomatoes with their juices, currants and chicken stock. Season with salt and black pepper and stir to combine. Reduce the heat to medium, cover the skillet and simmer for 20 minutes. Serve with basmati rice or couscous. These can also be eaten on their own.",,,sauté; simmer; stir,OEBPS/ch48.xhtml,,,,
africa_recipes_scrape_single_table.csv,,45,NORTH AFRICAN MEATBALLS,MAKES 4 TO 6 SERVINGS,6,MEATBALLS,1 tsp ground cinnamon,,,,,,,"To make the meatballs, combine the ground beef, bread, egg, cumin, paprika, cinnamon, cardamom, coriander, salt and black pepper in a large bowl. Make sure the mixture is well combined, then roll the meat into golf ball–size balls. Heat the oil in a large skillet over medium-high heat. Brown the meatballs just until they have formed a dark crust on the bottom, about 6 minutes. Continue to brown the meatballs for 5 minutes, turning occasionally to brown all sides. Transfer the meatballs to a plate and set it aside. To make the sauce, heat the oil in the skillet. Add the garlic and sauté for 1 minute. Add the onion and sauté for 5 minutes. Add the ginger, cumin, paprika, cinnamon sticks and brown sugar. Transfer the meatballs (along with any juices) back to the skillet. Toss the meatballs so that they are coated in the spices. Add the tomatoes with their juices, currants and chicken stock. Season with salt and black pepper and stir to combine. Reduce the heat to medium, cover the skillet and simmer for 20 minutes. Serve with basmati rice or couscous. These can also be eaten on their own.",,,sauté; simmer; stir,OEBPS/ch48.xhtml,,,,
africa_recipes_scrape_single_table.csv,,45,NORTH AFRICAN MEATBALLS,MAKES 4 TO 6 SERVINGS,7,MEATBALLS,½ tsp ground cardamom,,,,,,,"To make the meatballs, combine the ground beef, bread, egg, cumin, paprika, cinnamon, cardamom, coriander, salt and black pepper in a large bowl. Make sure the mixture is well combined, then roll the meat into golf ball–size balls. Heat the oil in a large skillet over medium-high heat. Brown the meatballs just until they have formed a dark crust on the bottom, about 6 minutes. Continue to brown the meatballs for 5 minutes, turning occasionally to brown all sides. Transfer the meatballs to a plate and set it aside. To make the sauce, heat the oil in the skillet. Add the garlic and sauté for 1 minute. Add the onion and sauté for 5 minutes. Add the ginger, cumin, paprika, cinnamon sticks and brown sugar. Transfer the meatballs (along with any juices) back to the skillet. Toss the meatballs so that they are coated in the spices. Add the tomatoes with their juices, currants and chicken stock. Season with salt and black pepper and stir to combine. Reduce the heat to medium, cover the skillet and simmer for 20 minutes. Serve with basmati rice or couscous. These can also be eaten on their own.",,,sauté; simmer; stir,OEBPS/ch48.xhtml,,,,
africa_recipes_scrape_single_table.csv,,45,NORTH AFRICAN MEATBALLS,MAKES 4 TO 6 SERVINGS,8,MEATBALLS,1 tsp ground coriander,,,,,,,"To make the meatballs, combine the ground beef, bread, egg, cumin, paprika, cinnamon, cardamom, coriander, salt and black pepper in a large bowl. Make sure the mixture is well combined, then roll the meat into golf ball–size balls. Heat the oil in a large skillet over medium-high heat. Brown the meatballs just until they have formed a dark crust on the bottom, about 6 minutes. Continue to brown the meatballs for 5 minutes, turning occasionally to brown all sides. Transfer the meatballs to a plate and set it aside. To make the sauce, heat the oil in the skillet. Add the garlic and sauté for 1 minute. Add the onion and sauté for 5 minutes. Add the ginger, cumin, paprika, cinnamon sticks and brown sugar. Transfer the meatballs (along with any juices) back to the skillet. Toss the meatballs so that they are coated in the spices. Add the tomatoes with their juices, currants and chicken stock. Season with salt and black pepper and stir to combine. Reduce the heat to medium, cover the skillet and simmer for 20 minutes. Serve with basmati rice or couscous. These can also be eaten on their own.",,,sauté; simmer; stir,OEBPS/ch48.xhtml,,,,
africa_recipes_scrape_single_table.csv,,45,NORTH AFRICAN MEATBALLS,MAKES 4 TO 6 SERVINGS,9,MEATBALLS,1 tsp salt,,,,,,,"To make the meatballs, combine the ground beef, bread, egg, cumin, paprika, cinnamon, cardamom, coriander, salt and black pepper in a large bowl. Make sure the mixture is well combined, then roll the meat into golf ball–size balls. Heat the oil in a large skillet over medium-high heat. Brown the meatballs just until they have formed a dark crust on the bottom, about 6 minutes. Continue to brown the meatballs for 5 minutes, turning occasionally to brown all sides. Transfer the meatballs to a plate and set it aside. To make the sauce, heat the oil in the skillet. Add the garlic and sauté for 1 minute. Add the onion and sauté for 5 minutes. Add the ginger, cumin, paprika, cinnamon sticks and brown sugar. Transfer the meatballs (along with any juices) back to the skillet. Toss the meatballs so that they are coated in the spices. Add the tomatoes with their juices, currants and chicken stock. Season with salt and black pepper and stir to combine. Reduce the heat to medium, cover the skillet and simmer for 20 minutes. Serve with basmati rice or couscous. These can also be eaten on their own.",,,sauté; simmer; stir,OEBPS/ch48.xhtml,,,,
africa_recipes_scrape_single_table.csv,,45,NORTH AFRICAN MEATBALLS,MAKES 4 TO 6 SERVINGS,10,MEATBALLS,½ tsp black pepper,,,,,,,"To make the meatballs, combine the ground beef, bread, egg, cumin, paprika, cinnamon, cardamom, coriander, salt and black pepper in a large bowl. Make sure the mixture is well combined, then roll the meat into golf ball–size balls. Heat the oil in a large skillet over medium-high heat. Brown the meatballs just until they have formed a dark crust on the bottom, about 6 minutes. Continue to brown the meatballs for 5 minutes, turning occasionally to brown all sides. Transfer the meatballs to a plate and set it aside. To make the sauce, heat the oil in the skillet. Add the garlic and sauté for 1 minute. Add the onion and sauté for 5 minutes. Add the ginger, cumin, paprika, cinnamon sticks and brown sugar. Transfer the meatballs (along with any juices) back to the skillet. Toss the meatballs so that they are coated in the spices. Add the tomatoes with their juices, currants and chicken stock. Season with salt and black pepper and stir to combine. Reduce the heat to medium, cover the skillet and simmer for 20 minutes. Serve with basmati rice or couscous. These can also be eaten on their own.",,,sauté; simmer; stir,OEBPS/ch48.xhtml,,,,
africa_recipes_scrape_single_table.csv,,45,NORTH AFRICAN MEATBALLS,MAKES 4 TO 6 SERVINGS,11,MEATBALLS,"Olive oil, as needed",,,,,,,"To make the meatballs, combine the ground beef, bread, egg, cumin, paprika, cinnamon, cardamom, coriander, salt and black pepper in a large bowl. Make sure the mixture is well combined, then roll the meat into golf ball–size balls. Heat the oil in a large skillet over medium-high heat. Brown the meatballs just until they have formed a dark crust on the bottom, about 6 minutes. Continue to brown the meatballs for 5 minutes, turning occasionally to brown all sides. Transfer the meatballs to a plate and set it aside. To make the sauce, heat the oil in the skillet. Add the garlic and sauté for 1 minute. Add the onion and sauté for 5 minutes. Add the ginger, cumin, paprika, cinnamon sticks and brown sugar. Transfer the meatballs (along with any juices) back to the skillet. Toss the meatballs so that they are coated in the spices. Add the tomatoes with their juices, currants and chicken stock. Season with salt and black pepper and stir to combine. Reduce the heat to medium, cover the skillet and simmer for 20 minutes. Serve with basmati rice or couscous. These can also be eaten on their own.",,,sauté; simmer; stir,OEBPS/ch48.xhtml,,,,
